air_name,travel_time,num_stop,ticket_price,depart_air,depart_time,1_stop_wait,1_stop,2_stop_wait,2_stop,3_stop_wait,3_stop,dest_air,arrival_time,arrival_date
Multiple,2605,2,1123,LGA,17.333333333333332,828,IAH,300,NRT,0,NON,BKK,23.75,Apr 9
Multiple,2705,2,1123,LGA,15.666666666666666,928,IAH,300,NRT,0,NON,BKK,23.75,Apr 9
Multiple,2825,2,1123,LGA,13.666666666666666,1057,IAH,300,NRT,0,NON,BKK,23.75,Apr 9
Delta,1395,1,1123,JFK,13.583333333333334,110,ICN,0,NON,0,NON,BKK,23.833333333333332,Apr 8
Delta,2200,1,1123,JFK,13.583333333333334,935,ICN,0,NON,0,NON,BKK,13.25,Apr 9
Multiple,1395,1,1124,JFK,13.583333333333334,110,ICN,0,NON,0,NON,BKK,23.833333333333332,Apr 8
Multiple,2200,1,1124,JFK,13.583333333333334,935,ICN,0,NON,0,NON,BKK,13.25,Apr 9
Multiple,2326,2,1125,EWR,21.983333333333334,739,ORD,240,NRT,0,NON,BKK,23.75,Apr 9
Multiple,2385,2,1125,LGA,21.0,784,ORD,240,NRT,0,NON,BKK,23.75,Apr 9
Multiple,2416,2,1125,EWR,20.483333333333334,770,DEN,260,NRT,0,NON,BKK,23.75,Apr 9
Multiple,2535,2,1125,EWR,18.5,889,DEN,260,NRT,0,NON,BKK,23.75,Apr 9
Multiple,2611,2,1125,EWR,17.233333333333334,971,DEN,260,NRT,0,NON,BKK,23.75,Apr 9
Multiple,2705,2,1125,EWR,15.666666666666666,1066,DEN,260,NRT,0,NON,BKK,23.75,Apr 9
Multiple,2801,2,1125,EWR,14.066666666666666,1165,DEN,260,NRT,0,NON,BKK,23.75,Apr 9
Multiple,2536,2,1125,LGA,18.483333333333334,891,DEN,260,NRT,0,NON,BKK,23.75,Apr 9
Multiple,2656,2,1125,LGA,16.483333333333334,1011,DEN,260,NRT,0,NON,BKK,23.75,Apr 9
Multiple,2785,2,1125,LGA,14.333333333333334,1140,DEN,260,NRT,0,NON,BKK,23.75,Apr 9
Korean,1395,1,1125,JFK,13.583333333333334,110,ICN,0,NON,0,NON,BKK,23.833333333333332,Apr 8
Korean,2200,1,1125,JFK,13.583333333333334,935,ICN,0,NON,0,NON,BKK,13.25,Apr 9
Delta,1497,2,1128,LGA,9.8,70,DTW,50,ICN,0,NON,BKK,21.75,Apr 8
Delta,1580,2,1128,LGA,8.416666666666666,126,ORD,70,ICN,0,NON,BKK,21.75,Apr 8
Delta,1600,2,1128,JFK,8.083333333333334,147,ORD,70,ICN,0,NON,BKK,21.75,Apr 8
Delta,1610,2,1128,JFK,10.0,110,BOS,120,ICN,0,NON,BKK,23.833333333333332,Apr 8
Delta,1622,2,1128,LGA,9.8,70,DTW,145,ICN,0,NON,BKK,23.833333333333332,Apr 8
Delta,1640,2,1128,JFK,9.5,140,IAD,110,ICN,0,NON,BKK,23.833333333333332,Apr 8
Delta,1650,2,1128,LGA,7.25,201,ORD,70,ICN,0,NON,BKK,21.75,Apr 8
Delta,1665,2,1128,JFK,7.0,241,DTW,50,ICN,0,NON,BKK,21.75,Apr 8
Delta,1700,2,1128,JFK,8.5,194,BOS,120,ICN,0,NON,BKK,23.833333333333332,Apr 8
Delta,1705,2,1128,LGA,8.416666666666666,126,ORD,165,ICN,0,NON,BKK,23.833333333333332,Apr 8
Delta,1725,2,1128,LGA,6.0,315,DTW,50,ICN,0,NON,BKK,21.75,Apr 8
Delta,1725,2,1128,JFK,8.083333333333334,147,ORD,165,ICN,0,NON,BKK,23.833333333333332,Apr 8
Delta,1790,2,1128,JFK,7.0,241,DTW,145,ICN,0,NON,BKK,23.833333333333332,Apr 8
Delta,1790,2,1128,JFK,7.0,130,LAX,115,ICN,0,NON,BKK,23.833333333333332,Apr 8
Korean,1498,2,1131,EWR,9.783333333333333,72,DTW,50,ICN,0,NON,BKK,21.75,Apr 8
Delta,2291,2,1140,JFK,22.65,788,BOS,120,ICN,0,NON,BKK,23.833333333333332,Apr 9
Korean,2276,2,1142,JFK,22.65,788,BOS,130,ICN,0,NON,BKK,23.583333333333332,Apr 9
American,2025,2,1148,LGA,8.25,76,DFW,530,HND,0,NON,BKK,5.0,Apr 9
Gulf Air Company,1706,2,1189,JFK,18.066666666666666,220,LHR,245,BAH,0,NON,BKK,9.5,Apr 9
American,2075,1,1195,JFK,21.5,895,DOH,0,NON,0,NON,BKK,19.083333333333332,Apr 9
Turkish,1430,1,1233,JFK,19.5,270,IST,0,NON,0,NON,BKK,6.333333333333333,Apr 9
American,1806,2,1242,EWR,13.983333333333333,97,DFW,145,DOH,0,NON,BKK,7.083333333333333,Apr 9
Royal Jordanian,1835,1,1250,JFK,21.666666666666668,655,AMM,0,NON,0,NON,BKK,15.25,Apr 9
Emirates,1615,1,1331,JFK,22.333333333333332,280,DXB,0,NON,0,NON,BKK,12.25,Apr 9
Emirates,1660,1,1331,JFK,22.333333333333332,335,DXB,0,NON,0,NON,BKK,13.0,Apr 9
Emirates,2015,1,1331,JFK,22.333333333333332,690,DXB,0,NON,0,NON,BKK,18.916666666666668,Apr 9
American,2140,1,1332,JFK,20.416666666666668,955,DOH,0,NON,0,NON,BKK,19.083333333333332,Apr 9
Multiple,2140,1,1332,JFK,20.416666666666668,955,DOH,0,NON,0,NON,BKK,19.083333333333332,Apr 9
Singapore,3305,2,1340,EWR,16.916666666666668,855,SEA,960,SIN,0,NON,BKK,11.0,Apr 10
Qatar,2075,1,1344,JFK,21.5,895,DOH,0,NON,0,NON,BKK,19.083333333333332,Apr 9
Finnair,2610,1,1400,JFK,22.916666666666668,1425,HEL,0,NON,0,NON,BKK,5.416666666666667,Apr 10
Japan,3485,2,1417,EWR,7.916666666666667,831,LAX,1200,HND,0,NON,BKK,5.0,Apr 10
Japan,3485,2,1417,EWR,7.916666666666667,1400,LAX,625,HND,0,NON,BKK,5.0,Apr 10
Qatar,1490,2,1425,LGA,19.25,109,BOS,150,DOH,0,NON,BKK,7.083333333333333,Apr 9
Qatar,1525,2,1425,EWR,18.666666666666668,135,BOS,150,DOH,0,NON,BKK,7.083333333333333,Apr 9
Gulf Air Company,1740,2,1443,JFK,17.5,225,CDG,220,BAH,0,NON,BKK,9.5,Apr 9
Multiple,2020,1,1447,EWR,17.5,890,MUC,0,NON,0,NON,BKK,14.166666666666666,Apr 9
American,1775,2,1503,LGA,14.5,222,ORD,145,DOH,0,NON,BKK,7.083333333333333,Apr 9
American,2360,1,1504,JFK,13.333333333333334,1120,HND,0,NON,0,NON,BKK,15.666666666666666,Apr 9
American,1410,1,1505,JFK,12.5,160,NRT,0,NON,0,NON,BKK,23.0,Apr 8
Qatar,1440,1,1510,JFK,20.083333333333332,250,DOH,0,NON,0,NON,BKK,7.083333333333333,Apr 9
Qatar,1720,1,1510,JFK,21.5,540,DOH,0,NON,0,NON,BKK,13.166666666666666,Apr 9
Qatar,1755,1,1510,JFK,20.083333333333332,575,DOH,0,NON,0,NON,BKK,12.333333333333334,Apr 9
Qatar,1805,1,1510,JFK,20.083333333333332,615,DOH,0,NON,0,NON,BKK,13.166666666666666,Apr 9
Japan,2360,1,1511,JFK,13.333333333333334,1120,HND,0,NON,0,NON,BKK,15.666666666666666,Apr 9
Japan,1410,1,1512,JFK,12.5,160,NRT,0,NON,0,NON,BKK,23.0,Apr 8
Turkish,1695,1,1542,JFK,0.16666666666666666,535,IST,0,NON,0,NON,BKK,15.416666666666666,Apr 8
Turkish,1695,1,1542,EWR,0.16666666666666666,520,IST,0,NON,0,NON,BKK,15.416666666666666,Apr 8
Turkish,1830,1,1542,JFK,12.833333333333334,670,IST,0,NON,0,NON,BKK,6.333333333333333,Apr 9
Turkish,2590,1,1542,EWR,0.16666666666666666,1425,IST,0,NON,0,NON,BKK,6.333333333333333,Apr 9
Japan,2685,2,1581,EWR,7.916666666666667,137,LAX,1070,HND,0,NON,BKK,15.666666666666666,Apr 9
Singapore,1555,1,1599,JFK,20.916666666666668,90,SIN,0,NON,0,NON,BKK,9.833333333333334,Apr 9
Singapore,1625,1,1599,JFK,20.916666666666668,160,SIN,0,NON,0,NON,BKK,11.0,Apr 9
Singapore,1825,1,1599,JFK,20.916666666666668,360,SIN,0,NON,0,NON,BKK,14.333333333333334,Apr 9
Singapore,1845,1,1599,JFK,20.916666666666668,380,SIN,0,NON,0,NON,BKK,14.666666666666666,Apr 9
Singapore,1970,1,1599,JFK,20.916666666666668,515,SIN,0,NON,0,NON,BKK,16.75,Apr 9
Singapore,2010,1,1599,JFK,20.916666666666668,550,SIN,0,NON,0,NON,BKK,17.416666666666668,Apr 9
Singapore,2105,1,1599,JFK,20.916666666666668,640,SIN,0,NON,0,NON,BKK,19.0,Apr 9
Singapore,2130,1,1599,JFK,20.916666666666668,660,SIN,0,NON,0,NON,BKK,19.416666666666668,Apr 9
Singapore,2900,1,1599,JFK,20.916666666666668,1420,SIN,0,NON,0,NON,BKK,8.25,Apr 10
Iberia,1535,2,1655,JFK,23.75,165,BCN,100,DOH,0,NON,BKK,12.333333333333334,Apr 9
Iberia,1585,2,1655,JFK,23.75,165,BCN,150,DOH,0,NON,BKK,13.166666666666666,Apr 9
American,1720,1,1665,JFK,13.333333333333334,490,HND,0,NON,0,NON,BKK,5.0,Apr 9
United,1865,1,1665,EWR,10.5,630,HND,0,NON,0,NON,BKK,4.583333333333333,Apr 9
United,1505,1,1666,EWR,11.666666666666666,270,NRT,0,NON,0,NON,BKK,23.75,Apr 8
United,1865,2,1669,EWR,10.5,42,IAD,520,HND,0,NON,BKK,4.583333333333333,Apr 9
United,1876,2,1669,LGA,10.316666666666666,40,IAD,520,HND,0,NON,BKK,4.583333333333333,Apr 9
United,1878,2,1669,EWR,10.283333333333333,78,ORD,490,HND,0,NON,BKK,4.583333333333333,Apr 9
United,1895,2,1669,LGA,10.0,92,ORD,490,HND,0,NON,BKK,4.583333333333333,Apr 9
United,1955,2,1669,LGA,9.0,152,ORD,490,HND,0,NON,BKK,4.583333333333333,Apr 9
United,2015,2,1669,LGA,8.0,212,ORD,490,HND,0,NON,BKK,4.583333333333333,Apr 9
United,2030,2,1669,EWR,7.75,229,ORD,490,HND,0,NON,BKK,4.583333333333333,Apr 9
United,2075,2,1669,LGA,7.0,246,IAD,520,HND,0,NON,BKK,4.583333333333333,Apr 9
United,2111,2,1669,EWR,6.4,297,IAD,520,HND,0,NON,BKK,4.583333333333333,Apr 9
United,2135,2,1669,EWR,6.0,335,ORD,490,HND,0,NON,BKK,4.583333333333333,Apr 9
United,2135,2,1669,LGA,6.0,332,ORD,490,HND,0,NON,BKK,4.583333333333333,Apr 9
United,2135,2,1669,LGA,6.0,306,IAD,520,HND,0,NON,BKK,4.583333333333333,Apr 9
Multiple,1650,1,1670,JFK,14.083333333333334,410,HND,0,NON,0,NON,BKK,4.583333333333333,Apr 9
Multiple,2305,1,1670,JFK,14.083333333333334,1055,HND,0,NON,0,NON,BKK,15.5,Apr 9
Japan,1720,1,1672,JFK,13.333333333333334,490,HND,0,NON,0,NON,BKK,5.0,Apr 9
Multiple,2685,2,1674,EWR,20.833333333333332,617,SFO,610,HND,0,NON,BKK,4.583333333333333,Apr 10
Multiple,1585,2,1679,EWR,15.166666666666666,58,ORD,180,HND,0,NON,BKK,4.583333333333333,Apr 9
Multiple,1655,2,1679,LGA,14.0,117,ORD,180,HND,0,NON,BKK,4.583333333333333,Apr 9
Multiple,1705,2,1679,EWR,13.166666666666666,184,ORD,180,HND,0,NON,BKK,4.583333333333333,Apr 9
Multiple,1715,2,1679,LGA,13.0,177,ORD,180,HND,0,NON,BKK,4.583333333333333,Apr 9
Multiple,1900,2,1679,EWR,20.833333333333332,77,SFO,350,HND,0,NON,BKK,15.5,Apr 9
Multiple,1955,2,1679,LGA,9.0,427,ORD,180,HND,0,NON,BKK,4.583333333333333,Apr 9
Multiple,2015,2,1679,LGA,8.0,487,ORD,180,HND,0,NON,BKK,4.583333333333333,Apr 9
Multiple,2030,2,1679,EWR,7.75,504,ORD,180,HND,0,NON,BKK,4.583333333333333,Apr 9
Multiple,2070,2,1679,EWR,18.0,267,SFO,350,HND,0,NON,BKK,15.5,Apr 9
Multiple,2075,2,1679,LGA,7.0,231,IAD,525,HND,0,NON,BKK,4.583333333333333,Apr 9
Multiple,2090,2,1679,EWR,6.75,159,SEA,555,HND,0,NON,BKK,4.583333333333333,Apr 9
Multiple,2130,2,1679,EWR,17.0,324,SFO,350,HND,0,NON,BKK,15.5,Apr 9
Multiple,2135,2,1679,LGA,6.0,607,ORD,180,HND,0,NON,BKK,4.583333333333333,Apr 9
Multiple,2240,2,1679,EWR,15.166666666666666,58,ORD,825,HND,0,NON,BKK,15.5,Apr 9
Multiple,2275,2,1679,EWR,14.583333333333334,475,SFO,350,HND,0,NON,BKK,15.5,Apr 9
Multiple,2310,2,1679,LGA,14.0,117,ORD,825,HND,0,NON,BKK,15.5,Apr 9
Multiple,2355,2,1679,EWR,13.25,538,SFO,350,HND,0,NON,BKK,15.5,Apr 9
Multiple,2360,2,1679,EWR,13.166666666666666,184,ORD,825,HND,0,NON,BKK,15.5,Apr 9
Multiple,2370,2,1679,LGA,13.0,177,ORD,825,HND,0,NON,BKK,15.5,Apr 9
Multiple,2490,2,1679,EWR,11.0,675,SFO,350,HND,0,NON,BKK,15.5,Apr 9
Multiple,1665,2,1680,LGA,9.0,77,ORD,240,NRT,0,NON,BKK,23.75,Apr 8
Multiple,1725,2,1680,LGA,8.0,137,ORD,240,NRT,0,NON,BKK,23.75,Apr 8
Multiple,1740,2,1680,EWR,7.75,154,ORD,240,NRT,0,NON,BKK,23.75,Apr 8
Multiple,1845,2,1680,LGA,6.0,257,ORD,240,NRT,0,NON,BKK,23.75,Apr 8
Multiple,2738,2,1687,EWR,19.95,910,IAD,520,HND,0,NON,BKK,4.583333333333333,Apr 10
Multiple,2795,2,1687,EWR,19.0,964,IAD,520,HND,0,NON,BKK,4.583333333333333,Apr 10
Multiple,2739,2,1687,LGA,19.933333333333334,900,IAD,520,HND,0,NON,BKK,4.583333333333333,Apr 10
Multiple,2800,2,1687,LGA,18.916666666666668,961,IAD,520,HND,0,NON,BKK,4.583333333333333,Apr 10
United,2616,2,1688,EWR,21.983333333333334,814,ORD,490,HND,0,NON,BKK,4.583333333333333,Apr 10
United,2624,2,1689,EWR,17.016666666666666,1033,ORD,240,NRT,0,NON,BKK,23.75,Apr 9
Multiple,2712,2,1693,EWR,20.383333333333333,910,ORD,490,HND,0,NON,BKK,4.583333333333333,Apr 10
Multiple,2817,2,1693,EWR,18.633333333333333,1009,ORD,490,HND,0,NON,BKK,4.583333333333333,Apr 10
Multiple,2675,2,1693,LGA,21.0,859,ORD,490,HND,0,NON,BKK,4.583333333333333,Apr 10
Multiple,2780,2,1693,LGA,19.25,972,ORD,490,HND,0,NON,BKK,4.583333333333333,Apr 10
Multiple,2856,2,1693,LGA,17.983333333333334,1050,ORD,490,HND,0,NON,BKK,4.583333333333333,Apr 10
Multiple,2616,2,1698,EWR,21.983333333333334,1089,ORD,180,HND,0,NON,BKK,4.583333333333333,Apr 10
Multiple,2422,2,1699,EWR,20.383333333333333,835,ORD,240,NRT,0,NON,BKK,23.75,Apr 9
Multiple,2527,2,1699,EWR,18.633333333333333,934,ORD,240,NRT,0,NON,BKK,23.75,Apr 9
Multiple,2624,2,1699,EWR,17.016666666666666,1033,ORD,240,NRT,0,NON,BKK,23.75,Apr 9
Multiple,2490,2,1699,LGA,19.25,897,ORD,240,NRT,0,NON,BKK,23.75,Apr 9
Multiple,2566,2,1699,LGA,17.983333333333334,975,ORD,240,NRT,0,NON,BKK,23.75,Apr 9
Multiple,2626,2,1699,LGA,16.983333333333334,1035,ORD,240,NRT,0,NON,BKK,23.75,Apr 9
United,2565,2,1707,EWR,18.0,857,SFO,255,NRT,0,NON,BKK,23.75,Apr 9
United,2625,2,1707,EWR,17.0,914,SFO,255,NRT,0,NON,BKK,23.75,Apr 9
Multiple,2770,2,1710,EWR,19.416666666666668,778,LAX,520,HND,0,NON,BKK,4.583333333333333,Apr 10
Multiple,2810,2,1710,EWR,18.75,833,LAX,520,HND,0,NON,BKK,4.583333333333333,Apr 10
Multiple,2855,2,1711,EWR,18.0,807,SFO,610,HND,0,NON,BKK,4.583333333333333,Apr 10
Multiple,2770,2,1712,EWR,14.583333333333334,1065,SFO,255,NRT,0,NON,BKK,23.75,Apr 9
Multiple,2850,2,1712,EWR,13.25,1128,SFO,255,NRT,0,NON,BKK,23.75,Apr 9
Korean,1380,1,1713,JFK,13.583333333333334,120,ICN,0,NON,0,NON,BKK,23.583333333333332,Apr 8
Delta,1725,2,1716,JFK,21.5,41,ATL,215,ICN,0,NON,BKK,13.25,Apr 9
Multiple,2610,2,1716,EWR,9.0,806,SFO,350,HND,0,NON,BKK,15.5,Apr 9
Delta,2035,1,2062,JFK,0.8333333333333334,770,ICN,0,NON,0,NON,BKK,21.75,Apr 8
Delta,2160,1,2062,JFK,0.8333333333333334,865,ICN,0,NON,0,NON,BKK,23.833333333333332,Apr 8
Multiple,1525,1,2063,JFK,0.8333333333333334,250,ICN,0,NON,0,NON,BKK,13.25,Apr 8
Multiple,2035,1,2063,JFK,0.8333333333333334,770,ICN,0,NON,0,NON,BKK,21.75,Apr 8
Korean,1525,1,2064,JFK,0.8333333333333334,250,ICN,0,NON,0,NON,BKK,13.25,Apr 8
Korean,2035,1,2064,JFK,0.8333333333333334,770,ICN,0,NON,0,NON,BKK,21.75,Apr 8
Korean,2145,1,2064,JFK,0.8333333333333334,875,ICN,0,NON,0,NON,BKK,23.583333333333332,Apr 8
Korean,2160,1,2064,JFK,0.8333333333333334,865,ICN,0,NON,0,NON,BKK,23.833333333333332,Apr 8
United,1650,1,2066,JFK,14.083333333333334,410,HND,0,NON,0,NON,BKK,4.583333333333333,Apr 9
Multiple,2305,1,2071,JFK,14.083333333333334,1055,HND,0,NON,0,NON,BKK,15.5,Apr 9
ANA All Nippon,1650,1,2076,JFK,14.083333333333334,410,HND,0,NON,0,NON,BKK,4.583333333333333,Apr 9
ANA All Nippon,2305,1,2076,JFK,14.083333333333334,1055,HND,0,NON,0,NON,BKK,15.5,Apr 9
ANA All Nippon,1505,1,2077,EWR,11.666666666666666,270,NRT,0,NON,0,NON,BKK,23.75,Apr 8
Multiple,1590,2,2080,LGA,15.083333333333334,62,ORD,180,HND,0,NON,BKK,4.583333333333333,Apr 9
Multiple,1806,2,2080,EWR,11.483333333333333,285,ORD,180,HND,0,NON,BKK,4.583333333333333,Apr 9
Etihad,965,1,542,LHR,21.916666666666668,165,AUH,0,NON,0,NON,JFK,20.0,Apr 8
Etihad,1025,1,542,LHR,20.916666666666668,225,AUH,0,NON,0,NON,JFK,20.0,Apr 8
Etihad,1390,1,542,LHR,14.833333333333334,590,AUH,0,NON,0,NON,JFK,20.0,Apr 8
Etihad,1705,1,542,LHR,21.916666666666668,905,AUH,0,NON,0,NON,JFK,8.333333333333334,Apr 9
Etihad,1765,1,542,LHR,20.916666666666668,965,AUH,0,NON,0,NON,JFK,8.333333333333334,Apr 9
Etihad,2130,1,542,LHR,14.833333333333334,1330,AUH,0,NON,0,NON,JFK,8.333333333333334,Apr 9
Etihad,1010,1,579,LHR,9.5,210,AUH,0,NON,0,NON,EWR,8.333333333333334,Apr 8
Etihad,1710,1,579,LHR,9.5,910,AUH,0,NON,0,NON,EWR,20.0,Apr 8
Etihad,1895,1,579,LHR,21.916666666666668,925,AUH,0,NON,0,NON,EWR,11.5,Apr 9
Etihad,1955,1,579,LHR,20.916666666666668,985,AUH,0,NON,0,NON,JFK,11.5,Apr 9
Gulf Air Company,1765,1,610,LHR,22.083333333333332,960,BAH,0,NON,0,NON,EWR,9.5,Apr 9
Gulf Air Company,1410,1,617,LHR,10.0,310,BAH,0,NON,0,NON,JFK,15.5,Apr 8
Multiple,1150,1,698,LHR,19.5,190,SIN,0,NON,0,NON,JFK,20.666666666666668,Apr 8
Turkish,2115,1,748,LHR,22.166666666666668,1310,IST,0,NON,0,NON,JFK,15.416666666666666,Apr 9
Vistara,2035,1,753,LHR,22.333333333333332,1290,DEL,0,NON,0,NON,JFK,14.25,Apr 9
EVA,690,0,756,LHR,21.583333333333332,0,NON,0,NON,0,NON,JFK,15.083333333333334,Apr 8
KLM-Royal Dutch,1835,1,756,LHR,20.916666666666668,1085,AMS,0,NON,0,NON,EWR,9.5,Apr 9
KLM-Royal Dutch,1865,1,756,LHR,20.416666666666668,1110,AMS,0,NON,0,NON,JFK,9.5,Apr 9
KLM-Royal Dutch,1935,1,756,LHR,19.25,1185,AMS,0,NON,0,NON,JFK,9.5,Apr 9
Emirates,920,1,771,STN,14.916666666666666,110,DXB,0,NON,0,NON,EWR,12.25,Apr 8
Emirates,965,1,771,STN,14.916666666666666,165,DXB,0,NON,0,NON,JFK,13.0,Apr 8
Emirates,1320,1,771,STN,14.916666666666666,520,DXB,0,NON,0,NON,EWR,18.916666666666668,Apr 8
Emirates,910,1,779,LGW,21.75,125,DXB,0,NON,0,NON,EWR,18.916666666666668,Apr 8
Emirates,945,1,779,LGW,14.5,135,DXB,0,NON,0,NON,EWR,12.25,Apr 8
Emirates,990,1,779,LGW,14.5,190,DXB,0,NON,0,NON,LGA,13.0,Apr 8
KLM-Royal Dutch,1845,1,780,LCY,20.75,1090,AMS,0,NON,0,NON,LGA,9.5,Apr 9
Emirates,2080,1,781,STN,14.916666666666666,1290,DXB,0,NON,0,NON,EWR,7.583333333333333,Apr 9
Emirates,1345,1,789,LGW,14.5,545,DXB,0,NON,0,NON,LGA,18.916666666666668,Apr 8
Emirates,1670,1,789,LGW,21.75,895,DXB,0,NON,0,NON,JFK,7.583333333333333,Apr 9
Emirates,1950,1,789,LGW,21.75,1155,DXB,0,NON,0,NON,EWR,12.25,Apr 9
Emirates,1995,1,789,LGW,21.75,1210,DXB,0,NON,0,NON,LGA,13.0,Apr 9
Emirates,2105,1,789,LGW,14.5,1315,DXB,0,NON,0,NON,EWR,7.583333333333333,Apr 9
Finnair,955,1,796,LHR,7.5,85,HEL,0,NON,0,NON,EWR,5.416666666666667,Apr 8
Finnair,1755,1,796,LHR,18.166666666666668,885,HEL,0,NON,0,NON,JFK,5.416666666666667,Apr 9
Finnair,1875,1,796,LHR,16.166666666666668,1005,HEL,0,NON,0,NON,EWR,5.416666666666667,Apr 9
China Southern,2060,1,817,LHR,22.166666666666668,1190,CAN,0,NON,0,NON,JFK,14.5,Apr 9
Emirates,850,1,822,LHR,16.833333333333332,60,DXB,0,NON,0,NON,JFK,13.0,Apr 8
Emirates,880,1,822,LHR,22.25,95,DXB,0,NON,0,NON,EWR,18.916666666666668,Apr 8
Emirates,975,1,822,LHR,20.666666666666668,185,DXB,0,NON,0,NON,JFK,18.916666666666668,Apr 8
Turkish,1055,1,831,LHR,6.75,255,IST,0,NON,0,NON,JFK,6.333333333333333,Apr 8
Emirates,1025,1,832,LHR,19.833333333333332,230,DXB,0,NON,0,NON,EWR,18.916666666666668,Apr 8
Emirates,1205,1,832,LHR,16.833333333333332,415,DXB,0,NON,0,NON,JFK,18.916666666666668,Apr 8
Emirates,1640,1,832,LHR,22.25,865,DXB,0,NON,0,NON,JFK,7.583333333333333,Apr 9
Emirates,1735,1,832,LHR,20.666666666666668,955,DXB,0,NON,0,NON,JFK,7.583333333333333,Apr 9
Emirates,1785,1,832,LHR,19.833333333333332,1000,DXB,0,NON,0,NON,EWR,7.583333333333333,Apr 9
Emirates,1965,1,832,LHR,16.833333333333332,1185,DXB,0,NON,0,NON,JFK,7.583333333333333,Apr 9
Emirates,1965,1,832,LHR,22.25,1180,DXB,0,NON,0,NON,JFK,13.0,Apr 9
Emirates,2015,1,832,LHR,20.666666666666668,1215,DXB,0,NON,0,NON,JFK,12.25,Apr 9
Emirates,2060,1,832,LHR,20.666666666666668,1270,DXB,0,NON,0,NON,EWR,13.0,Apr 9
Emirates,2065,1,832,LHR,19.833333333333332,1260,DXB,0,NON,0,NON,EWR,12.25,Apr 9
Royal Jordanian,970,1,845,LHR,17.083333333333332,125,AMM,0,NON,0,NON,JFK,15.25,Apr 8
Air France,1860,1,850,LHR,19.75,1085,CDG,0,NON,0,NON,JFK,8.75,Apr 9
Air France,1990,1,850,LHR,17.583333333333332,1210,CDG,0,NON,0,NON,EWR,8.75,Apr 9
Air France,2115,1,850,LHR,15.5,1335,CDG,0,NON,0,NON,EWR,8.75,Apr 9
Multiple,1050,1,851,LHR,21.166666666666668,90,SIN,0,NON,0,NON,LGA,20.666666666666668,Apr 8
Emirates,930,1,853,LGW,10.083333333333334,150,DXB,0,NON,0,NON,EWR,7.583333333333333,Apr 8
Emirates,1210,1,853,LGW,10.083333333333334,410,DXB,0,NON,0,NON,EWR,12.25,Apr 8
Emirates,1255,1,853,LGW,10.083333333333334,465,DXB,0,NON,0,NON,LGA,13.0,Apr 8
Emirates,1610,1,853,LGW,10.083333333333334,820,DXB,0,NON,0,NON,EWR,18.916666666666668,Apr 8
SWISS,1940,1,857,LHR,20.083333333333332,1195,ZRH,0,NON,0,NON,EWR,10.416666666666666,Apr 9
Air India,1460,1,868,LHR,13.25,700,DEL,0,NON,0,NON,LGA,19.583333333333332,Apr 8
Air India,1670,1,868,LHR,9.75,900,DEL,0,NON,0,NON,EWR,19.583333333333332,Apr 8
Air India,1695,1,868,LHR,21.5,900,BOM,0,NON,0,NON,EWR,7.75,Apr 9
Air India,2235,1,868,LHR,12.5,1440,BOM,0,NON,0,NON,EWR,7.75,Apr 9
Qatar,1685,1,868,LGW,9.0,860,DOH,0,NON,0,NON,EWR,19.083333333333332,Apr 8
British,1025,1,876,LGW,14.083333333333334,190,DOH,0,NON,0,NON,EWR,13.166666666666666,Apr 8
British,1380,1,876,LGW,14.083333333333334,545,DOH,0,NON,0,NON,EWR,19.083333333333332,Apr 8
British,1685,1,879,LGW,9.0,860,DOH,0,NON,0,NON,EWR,19.083333333333332,Apr 8
SWISS,2015,1,881,LCY,18.833333333333332,1275,ZRH,0,NON,0,NON,EWR,10.416666666666666,Apr 9
SWISS,2085,1,885,LCY,17.666666666666668,1345,ZRH,0,NON,0,NON,LGA,10.416666666666666,Apr 9
Multiple,1065,1,894,LHR,20.916666666666668,105,SIN,0,NON,0,NON,EWR,20.666666666666668,Apr 8
Qantas,1065,1,894,LHR,20.916666666666668,105,SIN,0,NON,0,NON,EWR,20.666666666666668,Apr 8
Qantas,1790,1,894,LHR,20.916666666666668,825,SIN,0,NON,0,NON,EWR,8.75,Apr 9
Emirates,955,1,896,LHR,14.333333333333334,150,DXB,0,NON,0,NON,EWR,12.25,Apr 8
Emirates,990,1,896,LHR,9.083333333333334,200,DXB,0,NON,0,NON,EWR,7.583333333333333,Apr 8
Emirates,1000,1,896,LHR,14.333333333333334,205,DXB,0,NON,0,NON,LGA,13.0,Apr 8
Emirates,1270,1,896,LHR,9.083333333333334,460,DXB,0,NON,0,NON,EWR,12.25,Apr 8
Emirates,1315,1,896,LHR,9.083333333333334,515,DXB,0,NON,0,NON,EWR,13.0,Apr 8
Emirates,1355,1,896,LHR,14.333333333333334,560,DXB,0,NON,0,NON,LGA,18.916666666666668,Apr 8
Emirates,1920,1,896,LHR,22.25,1125,DXB,0,NON,0,NON,LGA,12.25,Apr 9
Etihad,1200,1,900,LHR,9.5,230,AUH,0,NON,0,NON,LGA,11.5,Apr 8
Multiple,910,1,908,LHR,21.916666666666668,75,DOH,0,NON,0,NON,LGA,19.083333333333332,Apr 8
Qatar,910,1,910,LHR,21.916666666666668,75,DOH,0,NON,0,NON,EWR,19.083333333333332,Apr 8
Qatar,1040,1,910,LHR,19.75,205,DOH,0,NON,0,NON,EWR,19.083333333333332,Apr 8
